Datetime,Lat.,Lon.,Total_SO2,OMTO3_O3,DateforKepler
20120504T043858204Z,31.79,121.27,-0.19,318.802,2012/05/04 04:38:58.204
20120505T042000205Z,30.34,121.36,1.125,316.252,2012/05/05 04:20:00.205
20120505T042007694Z,30.76,121.19,1.27,318.378,2012/05/05 04:20:07.694
20120505T042015182Z,31.18,121.03,2.244,320.503,2012/05/05 04:20:15.182
20120505T042022670Z,31.61,120.86,2.628,322.63,2012/05/05 04:20:22.670
20120505T042000205Z,30.76,122.3,0.45899999999999996,319.84,2012/05/05 04:20:00.205
20120505T042007694Z,31.19,122.14,0.856,321.893,2012/05/05 04:20:07.694
20120505T042015182Z,31.61,121.98,0.461,323.945,2012/05/05 04:20:15.182
20120507T052235298Z,30.52,120.86,-0.02,294.369,2012/05/07 05:22:35.298
20120507T052242786Z,30.96,120.77,0.389,285.42,2012/05/07 05:22:42.786
20120507T052250274Z,31.4,120.67,0.765,276.47900000000004,2012/05/07 05:22:50.274
20120507T052235298Z,30.51,121.63,-0.006999999999999999,289.863,2012/05/07 05:22:35.298
20120507T052242786Z,30.94,121.53,-0.631,288.9,2012/05/07 05:22:42.786
20120507T052250274Z,31.38,121.44,-0.221,291.47700000000003,2012/05/07 05:22:50.274
20120507T052257763Z,31.82,121.35,1.117,290.33099999999996,2012/05/07 05:22:57.763
20120507T052242786Z,30.9,122.37,0.067,296.556,2012/05/07 05:22:42.786
20120507T052250274Z,31.34,122.29,0.353,293.387,2012/05/07 05:22:50.274
20120507T052257763Z,31.78,122.2,0.159,289.509,2012/05/07 05:22:57.763
20120508T050338287Z,30.57,120.86,0.005,314.651,2012/05/08 05:03:38.287
20120508T050345775Z,31.01,120.75,-0.054000000000000006,313.353,2012/05/08 05:03:45.775
20120508T050353264Z,31.45,120.63,0.067,308.267,2012/05/08 05:03:53.264
20120508T050338287Z,30.63,121.37,0.04,311.437,2012/05/08 05:03:38.287
20120508T050345775Z,31.07,121.26,-0.027999999999999997,315.909,2012/05/08 05:03:45.775
20120508T050353264Z,31.51,121.14,0.099,313.791,2012/05/08 05:03:53.264
20120508T050400752Z,31.95,121.02,0.022000000000000002,311.67400000000004,2012/05/08 05:04:00.752
20120508T050338287Z,30.69,121.89,-0.013999999999999999,310.464,2012/05/08 05:03:38.287
20120508T050345775Z,31.13,121.78,0.008,316.869,2012/05/08 05:03:45.775
20120508T050353264Z,31.56,121.67,0.034,315.377,2012/05/08 05:03:53.264
20120508T050400752Z,32.0,121.55,0.005,313.775,2012/05/08 05:04:00.752
20120508T050345775Z,31.18,122.32,0.027999999999999997,314.319,2012/05/08 05:03:45.775
20120508T050353264Z,31.61,122.21,0.025,315.697,2012/05/08 05:03:53.264
20120509T044455274Z,30.82,120.66,0.38299999999999995,287.845,2012/05/09 04:44:55.274
20120509T044502763Z,31.25,120.52,-0.31,289.781,2012/05/09 04:45:02.763
20120509T044447786Z,30.53,121.36,0.046,301.18,2012/05/09 04:44:47.786
20120509T044455274Z,30.96,121.22,-0.033,302.362,2012/05/09 04:44:55.274
20120509T044502763Z,31.39,121.08,0.25,295.17,2012/05/09 04:45:02.763
20120509T044510251Z,31.83,120.94,0.69,290.383,2012/05/09 04:45:10.251
20120509T044447786Z,30.65,121.9,0.09699999999999999,303.87,2012/05/09 04:44:47.786
20120509T044455274Z,31.09,121.76,-0.004,313.262,2012/05/09 04:44:55.274
20120509T044502763Z,31.52,121.63,0.095,301.76099999999997,2012/05/09 04:45:02.763
20120509T044510251Z,31.96,121.49,0.187,296.808,2012/05/09 04:45:10.251
20120509T044455274Z,31.2,122.29,-0.057999999999999996,305.582,2012/05/09 04:44:55.274
20120509T044502763Z,31.64,122.15,-0.018000000000000002,300.884,2012/05/09 04:45:02.763
20120510T042612254Z,30.49,120.82,0.129,306.323,2012/05/10 04:26:12.254
20120510T042619742Z,30.92,120.66,-0.083,308.343,2012/05/10 04:26:19.742
20120510T042627230Z,31.35,120.5,0.41700000000000004,310.057,2012/05/10 04:26:27.230
20120510T042604765Z,30.42,121.83,0.021,311.064,2012/05/10 04:26:04.765
20120510T042612254Z,30.84,121.67,0.33,310.559,2012/05/10 04:26:12.254
20120510T042619742Z,31.27,121.51,-0.263,310.05400000000003,2012/05/10 04:26:19.742
20120510T042627230Z,31.7,121.36,-0.114,313.193,2012/05/10 04:26:27.230
20120510T042612254Z,31.14,122.44,0.011000000000000001,321.207,2012/05/10 04:26:12.254
20120510T042619742Z,31.57,122.29,0.14300000000000002,317.615,2012/05/10 04:26:19.742
20120512T052850833Z,30.4,120.9,-0.068,294.366,2012/05/12 05:28:50.833
20120512T052858322Z,30.84,120.81,0.037000000000000005,297.274,2012/05/12 05:28:58.322
20120512T052905810Z,31.28,120.72,-0.314,296.66700000000003,2012/05/12 05:29:05.810
20120512T052913298Z,31.72,120.63,-0.25,296.895,2012/05/12 05:29:13.298
20120512T052858322Z,30.77,121.74,0.244,299.087,2012/05/12 05:28:58.322
20120512T052905810Z,31.21,121.66,-0.5589999999999999,298.496,2012/05/12 05:29:05.810
20120512T052913298Z,31.65,121.57,-0.045,302.007,2012/05/12 05:29:13.298
20120514T045101312Z,30.6,120.9,-0.071,301.835,2012/05/14 04:51:01.312
20120514T045108800Z,31.04,120.76,-0.23399999999999999,298.475,2012/05/14 04:51:08.800
20120514T045116288Z,31.47,120.63,-0.006,303.407,2012/05/14 04:51:16.288
20120514T045101312Z,30.7,121.41,0.002,306.437,2012/05/14 04:51:01.312
20120514T045108800Z,31.14,121.28,-0.147,298.675,2012/05/14 04:51:08.800
20120514T045116288Z,31.58,121.15,0.054000000000000006,299.045,2012/05/14 04:51:16.288
20120514T045101312Z,30.8,121.91,-0.061,305.305,2012/05/14 04:51:01.312
20120514T045108800Z,31.24,121.78,0.023,297.018,2012/05/14 04:51:08.800
20120514T045116288Z,31.67,121.65,-0.151,296.585,2012/05/14 04:51:16.288
20120514T045101312Z,30.89,122.41,-0.024,294.4,2012/05/14 04:51:01.312
20120514T045108800Z,31.32,122.28,-0.1,303.416,2012/05/14 04:51:08.800
20120514T045116288Z,31.76,122.15,-0.03,305.09,2012/05/14 04:51:16.288
20120515T043217288Z,30.49,121.1,1.3230000000000002,302.777,2012/05/15 04:32:17.288
20120515T043224776Z,30.92,120.95,1.807,307.3,2012/05/15 04:32:24.776
20120515T043232265Z,31.35,120.8,1.949,311.819,2012/05/15 04:32:32.265
20120515T043217288Z,30.74,121.81,2.029,306.415,2012/05/15 04:32:17.288
20120515T043224776Z,31.17,121.66,1.945,310.731,2012/05/15 04:32:24.776
20120515T043232265Z,31.6,121.51,1.101,315.043,2012/05/15 04:32:32.265
20120515T043239753Z,32.03,121.36,2.7430000000000003,319.353,2012/05/15 04:32:39.753
20120515T043224776Z,31.38,122.33,1.2919999999999998,312.595,2012/05/15 04:32:24.776
20120516T041341754Z,30.44,121.65,0.603,309.268,2012/05/16 04:13:41.754
20120516T041349243Z,30.86,121.48,1.122,315.308,2012/05/16 04:13:49.243
20120516T041356731Z,31.28,121.31,0.809,321.337,2012/05/16 04:13:56.731
20120516T041404219Z,31.71,121.14,0.9640000000000001,327.356,2012/05/16 04:14:04.219
20120517T053512847Z,30.56,121.24,0.31,316.433,2012/05/17 05:35:12.847
20120517T053520336Z,31.0,121.16,1.112,318.55,2012/05/17 05:35:20.336
20120517T053527824Z,31.44,121.08,0.11199999999999999,320.666,2012/05/17 05:35:27.824
20120517T053535312Z,31.88,121.0,0.066,322.782,2012/05/17 05:35:35.312
20120517T053520336Z,30.83,122.37,-0.034,319.541,2012/05/17 05:35:20.336
20120517T053527824Z,31.27,122.3,-0.094,321.029,2012/05/17 05:35:27.824
20120517T053535312Z,31.71,122.23,0.021,323.231,2012/05/17 05:35:35.312
20120518T051606362Z,30.57,121.1,0.318,319.44,2012/05/18 05:16:06.362
20120518T051613851Z,31.01,121.0,0.354,319.24,2012/05/18 05:16:13.851
20120518T051621339Z,31.45,120.9,1.003,319.436,2012/05/18 05:16:21.339
20120518T051606362Z,30.58,121.75,0.282,319.869,2012/05/18 05:16:06.362
20120518T051613851Z,31.02,121.65,0.10099999999999999,318.685,2012/05/18 05:16:13.851
20120518T051621339Z,31.46,121.56,0.514,318.52299999999997,2012/05/18 05:16:21.339
20120518T051628827Z,31.9,121.46,0.486,318.361,2012/05/18 05:16:28.827
20120518T051613851Z,31.02,122.36,0.396,318.91200000000003,2012/05/18 05:16:13.851
20120518T051621339Z,31.46,122.27,0.08900000000000001,319.163,2012/05/18 05:16:21.339
20120521T041945810Z,30.3,121.41,-0.045,319.032,2012/05/21 04:19:45.810
20120521T041953298Z,30.72,121.25,-0.07400000000000001,319.645,2012/05/21 04:19:53.298
20120521T042000786Z,31.15,121.08,-0.022000000000000002,319.013,2012/05/21 04:20:00.786
20120521T042008275Z,31.57,120.92,-0.102,318.312,2012/05/21 04:20:08.275
20120521T041953298Z,31.15,122.19,-0.07,322.366,2012/05/21 04:19:53.298
20120521T042000786Z,31.58,122.03,-0.226,322.887,2012/05/21 04:20:00.786
20120522T054130873Z,30.52,120.85,0.105,299.618,2012/05/22 05:41:30.873
20120522T054138361Z,30.96,120.78,-0.017,301.64,2012/05/22 05:41:38.361
20120522T054145850Z,31.4,120.7,-0.14800000000000002,300.48400000000004,2012/05/22 05:41:45.850
20120523T052223385Z,30.65,120.87,0.068,296.492,2012/05/23 05:22:23.385
20120523T052230873Z,31.09,120.77,0.012,300.27299999999997,2012/05/23 05:22:30.873
20120523T052238361Z,31.53,120.68,-0.042,297.38599999999997,2012/05/23 05:22:38.361
20120523T052223385Z,30.64,121.63,-0.19,297.656,2012/05/23 05:22:23.385
20120523T052230873Z,31.07,121.54,0.022000000000000002,300.738,2012/05/23 05:22:30.873
20120523T052238361Z,31.51,121.45,0.235,299.246,2012/05/23 05:22:38.361
20120523T052245849Z,31.95,121.35,-0.08199999999999999,303.689,2012/05/23 05:22:45.849
20120523T052230873Z,31.03,122.38,0.078,301.407,2012/05/23 05:22:30.873
20120523T052238361Z,31.47,122.29,0.08199999999999999,301.756,2012/05/23 05:22:38.361
20120524T050324387Z,30.6,120.89,-0.055999999999999994,310.95099999999996,2012/05/24 05:03:24.387
20120524T050331875Z,31.04,120.77,0.024,312.6,2012/05/24 05:03:31.875
20120524T050339363Z,31.47,120.66,-0.098,309.10200000000003,2012/05/24 05:03:39.363
20120524T050324387Z,30.66,121.4,0.07,314.341,2012/05/24 05:03:24.387
20120524T050331875Z,31.1,121.29,0.017,312.193,2012/05/24 05:03:31.875
20120524T050339363Z,31.54,121.17,0.07,307.607,2012/05/24 05:03:39.363
20120524T050346852Z,31.97,121.05,-0.047,309.935,2012/05/24 05:03:46.852
20120524T050324387Z,30.71,121.92,-0.024,312.909,2012/05/24 05:03:24.387
20120524T050331875Z,31.15,121.81,0.066,311.378,2012/05/24 05:03:31.875
20120524T050339363Z,31.59,121.7,-0.015,306.399,2012/05/24 05:03:39.363
20120524T050346852Z,32.03,121.58,0.051,307.853,2012/05/24 05:03:46.852
20120524T050331875Z,31.2,122.35,0.003,307.923,2012/05/24 05:03:31.875
20120524T050339363Z,31.64,122.24,-0.02,305.03,2012/05/24 05:03:39.363
20120525T044439365Z,30.74,120.72,-0.08,311.311,2012/05/25 04:44:39.365
20120525T044446853Z,31.17,120.58,-0.062,322.313,2012/05/25 04:44:46.853
20120525T044431876Z,30.45,121.42,0.165,307.58099999999996,2012/05/25 04:44:31.876
20120525T044439365Z,30.88,121.28,-0.042,315.325,2012/05/25 04:44:39.365
20120525T044446853Z,31.32,121.15,0.04,324.557,2012/05/25 04:44:46.853
20120525T044454341Z,31.75,121.01,0.439,319.764,2012/05/25 04:44:54.341
20120525T044431876Z,30.58,121.96,-0.095,305.015,2012/05/25 04:44:31.876
20120525T044439365Z,31.01,121.82,0.021,320.726,2012/05/25 04:44:39.365
20120525T044446853Z,31.45,121.69,0.031,327.647,2012/05/25 04:44:46.853
20120525T044454341Z,31.88,121.55,0.247,321.39,2012/05/25 04:44:54.341
20120525T044439365Z,31.13,122.35,-0.076,314.664,2012/05/25 04:44:39.365
20120525T044446853Z,31.56,122.22,0.05,324.65,2012/05/25 04:44:46.853
20120526T042601835Z,30.75,120.77,0.8809999999999999,305.499,2012/05/26 04:26:01.835
20120526T042609323Z,31.17,120.61,0.479,306.618,2012/05/26 04:26:09.323
20120526T042554346Z,30.67,121.78,-0.039,302.402,2012/05/26 04:25:54.346
20120526T042601835Z,31.1,121.62,-0.20199999999999999,310.022,2012/05/26 04:26:01.835
20120526T042609323Z,31.53,121.46,0.318,310.69599999999997,2012/05/26 04:26:09.323
20120526T042616811Z,31.95,121.31,0.033,309.305,2012/05/26 04:26:16.811
20120526T042601835Z,31.39,122.4,0.063,310.63,2012/05/26 04:26:01.835
20120528T052838406Z,30.57,120.9,0.271,326.67400000000004,2012/05/28 05:28:38.406
20120528T052845894Z,31.01,120.81,0.136,331.418,2012/05/28 05:28:45.894
20120528T052853382Z,31.45,120.73,0.006,336.05300000000005,2012/05/28 05:28:53.382
20120528T052838406Z,30.5,121.83,-0.132,330.944,2012/05/28 05:28:38.406
20120528T052845894Z,30.94,121.75,0.061,336.255,2012/05/28 05:28:45.894
20120528T052853382Z,31.38,121.66,-0.002,341.29699999999997,2012/05/28 05:28:53.382
20120528T052900871Z,31.81,121.58,0.12,346.043,2012/05/28 05:29:00.871
20120529T050938419Z,30.68,120.91,0.623,298.651,2012/05/29 05:09:38.419
20120529T050945907Z,31.12,120.8,-0.136,293.132,2012/05/29 05:09:45.907
20120529T050953396Z,31.56,120.69,0.067,293.106,2012/05/29 05:09:53.396
20120529T050930931Z,30.29,121.57,-0.085,296.019,2012/05/29 05:09:30.931
20120529T050938419Z,30.73,121.46,0.381,292.12,2012/05/29 05:09:38.419
20120529T050945907Z,31.17,121.36,0.044000000000000004,302.789,2012/05/29 05:09:45.907
20120529T050953396Z,31.6,121.25,0.002,311.486,2012/05/29 05:09:53.396
20120529T050938419Z,30.76,122.05,0.22399999999999998,311.228,2012/05/29 05:09:38.419
20120529T050945907Z,31.2,121.94,0.203,313.059,2012/05/29 05:09:45.907
20120529T050953396Z,31.64,121.84,-0.364,313.44599999999997,2012/05/29 05:09:53.396
20120530T045044909Z,30.56,120.95,0.07,310.428,2012/05/30 04:50:44.909
20120530T045052397Z,31.0,120.82,-0.01,322.632,2012/05/30 04:50:52.397
20120530T045059885Z,31.43,120.69,0.033,322.607,2012/05/30 04:50:59.885
20120530T045044909Z,30.66,121.46,-0.23,293.741,2012/05/30 04:50:44.909
20120530T045052397Z,31.1,121.33,0.039,312.379,2012/05/30 04:50:52.397
20120530T045059885Z,31.54,121.2,0.095,319.11400000000003,2012/05/30 04:50:59.885
20120530T045107374Z,31.97,121.07,0.042,330.914,2012/05/30 04:51:07.374
20120530T045044909Z,30.76,121.96,0.441,286.772,2012/05/30 04:50:44.909
20120530T045052397Z,31.2,121.84,-0.004,296.373,2012/05/30 04:50:52.397
20120530T045059885Z,31.63,121.71,0.10800000000000001,313.368,2012/05/30 04:50:59.885
20120530T045052397Z,31.28,122.34,0.26,286.962,2012/05/30 04:50:52.397
20120530T045059885Z,31.72,122.21,-0.155,306.08,2012/05/30 04:50:59.885
20120531T043158879Z,30.35,121.2,-0.151,308.655,2012/05/31 04:31:58.879
20120531T043206367Z,30.78,121.05,0.017,311.435,2012/05/31 04:32:06.367
20120531T043213855Z,31.21,120.89,-0.040999999999999995,315.635,2012/05/31 04:32:13.855
20120531T043221343Z,31.64,120.74,-0.053,316.082,2012/05/31 04:32:21.343
20120531T043158879Z,30.59,121.91,0.20800000000000002,306.741,2012/05/31 04:31:58.879
20120531T043206367Z,31.02,121.76,-0.026000000000000002,309.863,2012/05/31 04:32:06.367
20120531T043213855Z,31.46,121.61,-0.079,312.666,2012/05/31 04:32:13.855
20120531T043221343Z,31.89,121.46,0.002,314.137,2012/05/31 04:32:21.343
20120531T043206367Z,31.24,122.42,-0.002,308.175,2012/05/31 04:32:06.367
20120531T043213855Z,31.67,122.27,0.102,310.528,2012/05/31 04:32:13.855
20120601T041327827Z,30.57,121.65,0.431,278.777,2012/06/01 04:13:27.827
20120601T041335315Z,30.99,121.48,-0.924,281.159,2012/06/01 04:13:35.315
20120601T041342804Z,31.41,121.31,-0.48700000000000004,278.92,2012/06/01 04:13:42.804
20120601T041350292Z,31.83,121.14,-0.121,279.291,2012/06/01 04:13:50.292
20120602T053456930Z,30.59,121.27,-0.245,306.86,2012/06/02 05:34:56.930
20120602T053504418Z,31.02,121.2,-0.068,312.231,2012/06/02 05:35:04.418
20120602T053511906Z,31.46,121.12,0.19899999999999998,319.327,2012/06/02 05:35:11.906
20120602T053519395Z,31.9,121.04,-0.11900000000000001,326.522,2012/06/02 05:35:19.395
20120602T053504418Z,30.86,122.41,-0.223,308.39099999999996,2012/06/02 05:35:04.418
20120602T053511906Z,31.3,122.34,0.05,316.393,2012/06/02 05:35:11.906
20120604T045654918Z,30.55,120.98,0.21,293.063,2012/06/04 04:56:54.918
20120604T045702406Z,30.99,120.85,0.172,288.92900000000003,2012/06/04 04:57:02.406
20120604T045709894Z,31.43,120.73,-0.212,292.105,2012/06/04 04:57:09.894
20120604T045654918Z,30.61,121.32,0.033,296.559,2012/06/04 04:56:54.918
20120604T045702406Z,31.05,121.2,-0.121,288.908,2012/06/04 04:57:02.406
20120604T045709894Z,31.48,121.07,-0.121,293.673,2012/06/04 04:57:09.894
20120604T045717382Z,31.92,120.95,-0.004,304.22,2012/06/04 04:57:17.382
20120604T045654918Z,30.65,121.57,-0.003,294.09,2012/06/04 04:56:54.918
20120604T045702406Z,31.09,121.45,0.073,290.336,2012/06/04 04:57:02.406
20120604T045709894Z,31.52,121.32,0.377,291.55,2012/06/04 04:57:09.894
20120604T045717382Z,31.96,121.2,0.055,303.81,2012/06/04 04:57:17.382
20120604T045654918Z,30.71,121.96,0.057,295.019,2012/06/04 04:56:54.918
20120604T045702406Z,31.14,121.85,-0.023,298.043,2012/06/04 04:57:02.406
20120604T045709894Z,31.58,121.72,-0.065,301.88599999999997,2012/06/04 04:57:09.894
20120604T045717382Z,32.02,121.6,-0.077,306.276,2012/06/04 04:57:17.382
20120604T045702406Z,31.21,122.35,0.04,300.784,2012/06/04 04:57:02.406
20120604T045709894Z,31.65,122.23,-0.02,307.297,2012/06/04 04:57:09.894
20120606T041930360Z,30.39,121.43,-0.46399999999999997,284.16900000000004,2012/06/06 04:19:30.360
20120606T041937849Z,30.82,121.27,0.491,286.004,2012/06/06 04:19:37.849
20120606T041945337Z,31.24,121.1,0.498,288.967,2012/06/06 04:19:45.337
20120606T041952825Z,31.67,120.93,-0.32,291.363,2012/06/06 04:19:52.825
20120606T041930360Z,30.82,122.37,0.27,287.14599999999996,2012/06/06 04:19:30.360
20120606T041937849Z,31.25,122.21,-0.102,288.349,2012/06/06 04:19:37.849
20120606T041945337Z,31.67,122.05,0.201,288.14599999999996,2012/06/06 04:19:45.337
20120608T052203938Z,30.54,120.94,-0.039,300.63599999999997,2012/06/08 05:22:03.938
20120608T052211426Z,30.98,120.85,-0.025,302.897,2012/06/08 05:22:11.426
20120608T052218915Z,31.42,120.75,-0.128,305.377,2012/06/08 05:22:18.915
20120608T052203938Z,30.52,121.7,-0.021,300.76099999999997,2012/06/08 05:22:03.938
20120608T052211426Z,30.96,121.61,-0.11599999999999999,302.533,2012/06/08 05:22:11.426
20120608T052218915Z,31.4,121.52,0.244,305.815,2012/06/08 05:22:18.915
20120608T052226403Z,31.84,121.43,0.152,309.04900000000004,2012/06/08 05:22:26.403
20120608T052218915Z,31.36,122.36,0.154,306.165,2012/06/08 05:22:18.915
20120609T050309437Z,30.76,120.9,0.391,291.185,2012/06/09 05:03:09.437
20120609T050316925Z,31.2,120.78,-0.212,303.774,2012/06/09 05:03:16.925
20120609T050324413Z,31.64,120.67,-0.426,304.827,2012/06/09 05:03:24.413
20120609T050301948Z,30.38,121.53,0.155,285.08,2012/06/09 05:03:01.948
20120609T050309437Z,30.82,121.41,0.016,288.573,2012/06/09 05:03:09.437
20120609T050316925Z,31.26,121.3,-0.07400000000000001,297.64,2012/06/09 05:03:16.925
20120609T050324413Z,31.7,121.18,-0.272,302.363,2012/06/09 05:03:24.413
20120609T050309437Z,30.88,121.93,-0.023,295.04,2012/06/09 05:03:09.437
20120609T050316925Z,31.32,121.82,-0.35200000000000004,299.971,2012/06/09 05:03:16.925
20120609T050324413Z,31.76,121.71,-0.14,298.461,2012/06/09 05:03:24.413
20120609T050316925Z,31.37,122.36,-0.136,305.494,2012/06/09 05:03:16.925
20120611T042542879Z,30.7,120.85,0.187,297.243,2012/06/11 04:25:42.879
20120611T042550367Z,31.13,120.69,0.217,302.127,2012/06/11 04:25:50.367
20120611T042557855Z,31.56,120.53,-0.212,303.535,2012/06/11 04:25:57.855
20120611T042535390Z,30.63,121.85,-0.11699999999999999,288.902,2012/06/11 04:25:35.390
20120611T042542879Z,31.05,121.7,-0.006,294.014,2012/06/11 04:25:42.879
20120611T042550367Z,31.48,121.54,-0.385,304.301,2012/06/11 04:25:50.367
20120611T042557855Z,31.91,121.38,0.017,308.881,2012/06/11 04:25:57.855
20120613T052822951Z,30.75,120.92,0.555,317.44599999999997,2012/06/13 05:28:22.951
20120613T052830439Z,31.19,120.83,0.212,322.173,2012/06/13 05:28:30.439
20120613T052837928Z,31.63,120.74,0.562,326.47900000000004,2012/06/13 05:28:37.928
20120613T052822951Z,30.68,121.85,0.318,317.226,2012/06/13 05:28:22.951
20120613T052830439Z,31.12,121.77,0.07,320.793,2012/06/13 05:28:30.439
20120613T052837928Z,31.56,121.68,0.5660000000000001,321.274,2012/06/13 05:28:37.928
20120613T052845416Z,32.0,121.6,-0.276,328.805,2012/06/13 05:28:45.416
20120614T050920954Z,30.76,120.95,0.016,319.57,2012/06/14 05:09:20.954
20120614T050928442Z,31.2,120.84,0.32799999999999996,322.626,2012/06/14 05:09:28.442
20120614T050935930Z,31.64,120.72,0.022000000000000002,323.988,2012/06/14 05:09:35.930
20120614T050913466Z,30.36,121.61,-0.107,309.197,2012/06/14 05:09:13.466
20120614T050920954Z,30.8,121.5,-0.22699999999999998,319.438,2012/06/14 05:09:20.954
20120614T050928442Z,31.24,121.4,-0.051,322.66200000000003,2012/06/14 05:09:28.442
20120614T050935930Z,31.68,121.29,0.276,323.777,2012/06/14 05:09:35.930
20120614T050920954Z,30.84,122.09,-0.08900000000000001,317.991,2012/06/14 05:09:20.954
20120614T050928442Z,31.28,121.98,0.015,321.55400000000003,2012/06/14 05:09:28.442
20120614T050935930Z,31.72,121.88,0.045,324.117,2012/06/14 05:09:35.930
20120616T043144907Z,30.65,121.15,0.046,296.186,2012/06/16 04:31:44.907
20120616T043152395Z,31.08,121.0,-0.141,285.981,2012/06/16 04:31:52.395
20120616T043159883Z,31.51,120.85,-0.552,286.327,2012/06/16 04:31:59.883
20120616T043137418Z,30.46,122.01,-0.085,296.047,2012/06/16 04:31:37.418
20120616T043144907Z,30.89,121.86,-0.004,304.565,2012/06/16 04:31:44.907
20120616T043152395Z,31.33,121.71,0.282,291.211,2012/06/16 04:31:52.395
20120616T043159883Z,31.76,121.56,-0.091,284.406,2012/06/16 04:31:59.883
20120616T043152395Z,31.54,122.38,0.051,311.757,2012/06/16 04:31:52.395
