from_date,to_date,station,stat_time_tot
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,GRAHAM AVE-METROPOLITAN AVE,11226.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,GRAND ST-BUSHWICK AVE,9979.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,96TH ST-CENTRAL PARK WEST,13020.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HIGH ST-CADMAN PLAZA WEST,9367.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,174TH-175TH ST-GRAND CONCOU,9569.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,GRAND AVE-QUEENS BOULEVARD,29695.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,VAN WYCK BLVD-MAIN STREET,7842.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,NASSAU AVE-MANHATTAN AVE,13619.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,EAST BROADWAY-MADISON ST,18083.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,4TH AVENUE-9TH STREET,16891.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ROOSEVELT ISLAND,12076.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,181ST STREET-ST NICHOLAS AV,22140.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,40TH STREET-LOWERY STREET,13863.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BEVERLEY ROAD -EAST 15TH ST,5764.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AVENUE H-EAST 16TH STREET,4781.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,OCEAN PKWAY-BRIGHTON BCH AV,7096.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MONTROSE AVENUE,9303.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HALSEY STREET-WYCKOFF AVE,13232.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,46TH STREET-BROADWAY,12599.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,METROPOLITAN AVE-LORIMER ST,22142.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BEDFORD AVENUE-NOSTRAND AVE,11484.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SMITH STREET-9TH STREET,7102.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AVENUE X-MCDONALD AVENUE,3840.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,28TH STREET-7TH AVENUE,11294.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,145TH STREET-BROADWAY,15339.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,191ST STREET-ST NICHOLAS AV,2481.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,183RD STREET-JEROME AVENUE,10471.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,JACKSON AVENUE-VERNON BLVD,20833.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PRESIDENT ST-NOSTRAND AVE,3898.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,25TH STREET-4TH AVENUE,6359.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,JEFFERSON STREET-WYCKOFF AV,11113.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,190TH STREET-OVERLOOK TERR,6310.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,72ND STREET-CENTRAL PK WEST,8985.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SPRING STREET-6TH AVENUE,12181.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,LAFAYETTE AVENUE-FULTON ST,5893.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CLINTON AVENUE-FULTON ST,6176.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MOTT AVENUE-BEACH 22ND ST,9647.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MYRTLE AVENUE-MARCY AVENUE,9466.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CLASSON AVENUE-LAFAYETTE AV,7136.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,7TH AVENUE-9TH STREET,13388.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FT HAMILTON PKY-GREENWOOD,6342.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HOUSTON STREET-VARICK ST,11277.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,33RD STREET-QUEENS BLVD,8660.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BAYCHESTER AVE-TILLOTSON,5136.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,34TH STREET - PENN STATION,44777.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MORGAN AVENUE-HARRISON PL,10669.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,WILSON AVENUE-MOFFAT STREET,7542.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,163RD ST & AMSTERDAM AVE,5899.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FRANKLIN AVENUE-FULTON ST,7962.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,NORTHERN BLVD-BROADWAY,11948.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BROADWAY - UNION AVENUE,9238.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,2ND AVENUE-HOUSTON STREET,17507.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,YORK STREET-JAY STREET,11820.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,57TH STREET-6TH AVENUE,14117.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,21ST STREET-QUEENSBRIDGE,15804.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,RECTOR STREET-GREENWICH ST,4783.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,WTC-CORTLANDT ST,7776.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,238TH STREET-BROADWAY,7118.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,138TH ST-GRAND CONCOURSE,4349.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MT EDEN AVENUE-JEROME AVE,9304.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,176TH STREET-JEROME AVENUE,9346.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,111TH STREET-ROOSEVELT AVE,26098.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BOWERY STREET-DELANCEY ST,5365.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,WEST 6TH STREET-SURF AVENUE,4994.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BUSHWICK AVENUE-ABERDEEN ST,3920.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,103RD ST-CENTRAL PARK WEST,6000.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,155TH STREET-8TH AVENUE,5994.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FLUSHING AVENUE-MARCY AVE,5343.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,LAFAYETTE AV-WASHINGTON AV,5552.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FULTON STREET-LAFAYETTE AV,7800.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,63RD STREET-LEXINGTON AVE,24926.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CANAL STREET-VARICK STREET,4255.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,18TH STREET-7TH AVENUE,6431.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SPRING STREET-LAFAYETTE ST,9385.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,111TH STREET-LENOX AVENUE,11187.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,116TH STREET-LENOX AVENUE,14201.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,WHITLOCK AVE-WESTCHESTER AV,3752.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ZEREGA AVE-WESTCHESTER AVE,4322.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,52ND STREET-ROOSEVELT AVE,11067.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,WILLETS PT BLVD-ROOSEVELT,5288.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MORRIS PARK-PAULDING AVENUE,4297.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,3RD AVENUE-14TH STREET,9023.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,155TH STREET-ST NICHOLAS AV,3149.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,135TH STREET-ST NICHOLAS AV,5560.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,116TH STREET-8TH AVENUE,8938.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,110TH STREET-8TH AVENUE,9596.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,GASTON AVENUE-BEACH 67TH ST,6469.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,STRAITON AVE-BEACH 60TH ST,4410.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FRANK AVENUE-BEACH 44TH ST,1497.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,EDGEMERE-BEACH 36TH STREET,2081.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,36TH STREET-NORTHERN BLVD,4817.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,65TH STREET-BROADWAY,5962.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,75TH AVENUE-QUEENS BLVD,4542.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,VAN WYCK BLVD-METROPOLITAN,8994.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FRANKLIN STREET-WEST BWAY,3804.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,145TH STREET-LENOX AVENUE,4619.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,148TH STREET-LENOX AVENUE,5181.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,COURT SQ,6968.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,69TH STREET-ROOSEVELT AVE,9945.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ATLANTIC AV-VAN SINDEREN AV,2741.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SUTTER AVE-VAN SINDEREN AVE,5888.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,LIVONIA AVE-VAN SINDEREN AV,4953.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HEWES STREET-BROADWAY,5676.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,LORIMER STREET-BROADWAY,8044.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,104TH STREET-LIBERTY AVENUE,3631.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,109TH STREET-LIBERTY AVENUE,4910.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,LEFFERTS BLVD-LIBERTY AVE,14743.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,NORTH CONDUIT AVE-COHANCEY,1280.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BEACH 25TH STREET-WAVECREST,3482.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,COURT SQ-23 ST,16874.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,21ST STREET-JACKSON AVENUE,2804.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PELHAM PKWY-WHITE PLAINS RD,12787.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ALLERTON AV-WHITE PLAINS RD,8373.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BURKE AVE-WHITE PLAINS ROAD,5028.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,GUNHILL RD-WHITE PLAINS RD,8965.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,219TH ST-WHITE PLAINS ROAD,5070.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,225TH ST-WHITE PLAINS ROAD,5699.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,233RD ST-WHITE PLAINS ROAD,8289.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,9TH AVENUE-39TH STREET,11406.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FORT HAMILTON PKWY-45TH ST,8627.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,71ST STREET-NEW UTRECHT AVE,9439.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,79TH STREET-17TH AVENUE,10083.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,18TH AVENUE-86TH STREET,11423.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,20TH AVENUE-86TH STREET,9042.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BAY PARKWAY-86TH STREET,14313.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,NEW LOTS AV-VAN SINDEREN AV,8250.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,EAST 105TH ST-FARRAGUT ROAD,6225.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FLUSHING AVE-BROADWAY,15925.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MYRTLE AVENUE-BROADWAY,17535.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,KOSCIUSZKO STREET-BROADWAY,8862.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,GATES AVENUE-BROADWAY,11749.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HALSEY STREET-BROADWAY,11054.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,GRANT AVENUE-PITKIN AVENUE,10576.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HUDSON STREET-78TH STREET,7347.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BOYD STREET-88TH STREET,5686.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ROCKAWAY BLVD-LIBERTY AVE,13854.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,174TH STREET-SOUTHERN BLVD,9483.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,EAST TREMONT AVENUE-178 ST,10016.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,EAST 180TH ST-MORRIS PARK,14069.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BRONX PARK EAST,3557.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,8TH AVENUE-62ND STREET,17247.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FORT HAMILTON PARKWAY-62ND,10081.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,18TH AVENUE-62ND STREET,9441.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,20TH AVENUE-62ND STREET,6058.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BAY PARKWAY-66TH STREET,12832.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,KINGS HIGHWAY-WEST 7TH ST,9299.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AVENUE U-WEST 7TH STREET,6347.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,86TH STREET-AVENUE V,4895.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,NEW UTRECHT AVENUE-62ND ST,9069.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,25TH AVENUE-86TH STREET,7526.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BAY 50TH STREET-STILLWELL,4168.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CENTRAL AVE-MYRTLE AVE,6957.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SENECA AVENUE-PALMETTO ST,6117.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FOREST AVENUE-PUTNAM AVENUE,7990.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FRESH POND ROAD-68TH AVENUE,11687.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,JACKSON AVENUE-WESTCHESTER,7119.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PROSPECT AVENUE-WESTCHESTER,10783.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,INTERVALE 163RD STREET,5100.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SIMPSON ST-WESTCHESTER AVE,12638.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,FREEMAN ST-SOUTHERN BLVD,6576.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PARK PLACE-FRANKLIN AVENUE,2272.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BOTANIC GARDEN-FRANKLIN AVE,1579.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,KNICKERBOCKER AVE-MYRTLE AV,7511.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HOWARD BEACH-159TH AVE,2629.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BROAD CHANNEL-NOEL ROAD,567.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HOLLAND-BEACH 90TH STREET,2986.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PLAYLAND-BEACH 98TH STREET,1373.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SEASIDE BEACH-105TH STREET,1320.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ROCKAWAY PARK-BEACH 116TH,2707.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,DITMAS AVE-MCDONALD AVE,6463.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AVENUE I-MCDONALD AVENUE,2889.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MCDONALD AVE-22ND AVE,1877.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AVENUE N-MCDONALD AVENUE,4786.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AVENUE P-MCDONALD AVENUE,4264.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AVENUE U-MCDONALD AVENUE,2988.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,NEPTUNE AVE-MCDONALD AVENUE,2172.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MIDDLETOWN ROAD-WESTCHESTER,3031.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BUHRE AVE-WESTCHESTER AVE,6445.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PELHAM BAY PARK-BRUCKNER BL,11958.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PELHAM PKWY-ESPLANADE,4586.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,DYRE AVENUE-LIGHT STREET,7752.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CHAUNCEY STREET-ROCKAWAY AV,5960.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ALABAMA AVENUE-FULTON ST,4147.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,VAN SICLEN AVENUE-FULTON ST,5674.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CLEVELAND STREET-FULTON ST,5349.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,NORWOOD AVENUE-FULTON ST,5303.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CRESCENT STREET-FULTON ST,7343.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,RALPH AVENUE-FULTON STREET,9112.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,ROCKAWAY AVE-HOPKINSON AVE,8039.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,LIBERTY AVE-PENNSYLVANIA AV,4032.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,VAN SICLEN AVE-PITKIN AVE,5158.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,SHEPHERD AVE-PITKIN AVE,5446.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,170TH STREET-GRAND CONC.,11722.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,238TH ST-WHITE PLAINS ROAD,5332.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,138TH STREET-3RD AVE,14208.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BROOK AVENUE-138TH STREET,10930.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CYPRESS AVENUE-138TH STREET,5765.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,EAST 143RD ST-SOUTHERN BLVD,1911.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,EAST 149TH ST-SOUTHERN BLVD,8746.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,LONGWOOD AVE-SOUTHERN BLVD,5610.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,WINTHROP ST-NOSTRAND AVE,10969.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,72ND STREET & BROADWAY,45196.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,HOYT STREET-FULTON STREET,2942.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,MARCY AVENUE-BROADWAY,19447.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,BROADWAY LAFAYETTE-BLEECKER,20471.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CANAL STREET-BROADWAY,15331.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,CANAL ST-LAFAYETTE ST EAST,19455.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AQUEDUCT RACE TRACK,225.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,RI TRAMWAY (MANHATTAN),8485.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,RI TRAMWAY (ROOSEVELT),8968.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AIRTRAIN @ HOWARD BEACH,5849.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,AIRTRAIN JAMAICA CENTER 1,16025.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH WORLD TRADE CNTR,40580.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH THIRTY THIRD ST,21240.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH TWENTY THIRD ST,4240.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH EXCHANGE PLACE,7886.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH HARRISON,5352.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH 14TH STREET,6602.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH PAVONIA/NEWPORT,6749.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH 9TH STREET,3045.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH CHRISTOPHER ST,3453.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH NEWARK,25414.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH HOBOKEN,12086.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH GROVE ST,11772.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,PA-PATH JOURNAL SQUARE,22551.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,72ND STREET - 2 AVENUE,45041.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,86TH STREET - 2 AVENUE,30633.0
2020-08-08T00:00:00.000,2020-08-14T00:00:00.000,96TH STREET - 2 AVENUE,26333.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,WHITEHALL STREET,29204.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,CYPRESS HILLS,2569.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,75TH STREET & ELDERTS LANE,7405.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,85TH STREET & FOREST PKWAY,7748.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,WOODHAVEN BOULEVARD,8852.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,104TH STREET,5270.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,111TH STREET,3854.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,121ST STREET,3927.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,42ND STREET & 8TH AVENUE,112746.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,34TH STREET & 8TH AVENUE,77999.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,FULTON STREET,55021.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,FIFTH AVENUE,18895.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,LEXINGTON AVENUE,38251.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,ROOSEVELT AVE/JACKSON HTS,102575.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,179TH STREET & HILLSIDE AVE,34479.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,47-50 STREETS/ROCKEFELLER,55772.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,42ND STREET & 6TH AVENUE,37121.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,34TH STREET & 6TH AVENUE,137315.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,SUTPHIN BOULEVARD,39453.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,JAMAICA CENTER-PARSONS BLVD,57797.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,WALL STREET,28008.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,FULTON & WILLIAM STREETS,25807.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,PARK PLACE,36705.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,CHAMBERS STREET,13840.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,34TH STREET & 7TH AVENUE,27981.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,42ND STREET/TIMES SQUARE,81900.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,125TH STREET & BROADWAY,10169.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,168TH STREET & BROADWAY,38326.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,DYCKMAN STREET,13483.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,207TH STREET,10809.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,215TH STREET,2257.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,225TH STREET,9279.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,231ST STREET,15601.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,BOWLING GREEN & BATTERY PL,14186.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,BOWLING GREEN & BROADWAY,3575.0
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,BROOKLYN BRIDGE,19462.0
